ts,fold,y_avg,y_peak,y_cls,pred_avg[A],pred_avg[G-과거전력],pred_avg[G-이동통계],pred_avg[G-시간정보],pred_avg[G-공정상태],pred_avg[G-생산정보],pred_avg[G-기상정보],pred_avg[L24],pred_avg[L48],pred_avg[L168],pred_avg[B+W],pred_avg[SA-all],pred_avg[SA-168],pred_avg[NULL-0],pred_avg[NULL-1],pred_avg[NULL-2],pred_avg[NULL-3],pred_avg[NULL-4],pred_avg[LOFO-y_avg_lag24],pred_avg[LOFO-y_avg_lag48],pred_avg[LOFO-y_avg_lag168],pred_avg[LOFO-y_peak_lag24],pred_avg[LOFO-y_peak_lag48],pred_avg[LOFO-y_peak_lag168],pred_avg[LOFO-roll24_avg_mean],pred_avg[LOFO-roll24_avg_max],pred_avg[LOFO-roll24_avg_std],pred_avg[LOFO-roll24_peak_max],pred_avg[LOFO-roll24_peak_cnt],pred_avg[LOFO-roll168_avg_mean],pred_avg[LOFO-roll168_avg_max],pred_avg[LOFO-roll168_avg_std],pred_avg[LOFO-roll168_peak_max],pred_avg[LOFO-roll168_peak_cnt],pred_avg[LOFO-hour],pred_avg[LOFO-dow],pred_avg[LOFO-month],pred_avg[LOFO-is_sat],pred_avg[LOFO-is_sun],pred_avg[LOFO-is_holiday],pred_avg[LOFO-hour_sin],pred_avg[LOFO-hour_cos],pred_avg[LOFO-dow_sin],pred_avg[LOFO-dow_cos],pred_avg[LOFO-is_daytime],pred_avg[LOFO-is_startup_08],pred_avg[LOFO-is_restart_13],pred_avg[LOFO-is_shutdown],pred_avg[LOFO-shutdown_nth],pred_avg[LOFO-is_first_day_back],pred_avg[LOFO-prev_day_shutdown],pred_avg[LOFO-is_state_switch],pred_avg[LOFO-prod],pred_avg[LOFO-headcount],pred_avg[LOFO-prod_chg_ratio],pred_avg[LOFO-prod_cum_day],pred_avg[LOFO-temp],pred_avg[LOFO-humid],pred_avg[LOFO-wind],pred_avg[LOFO-rain],pred_avg[LOFO-cdd],pred_avg[LOFO-hdd]
2021-07-07 10:00:00,2,174.0,186.0,0,173.54768253675016,171.03452507871157,169.62580371117716,174.94438847482053,170.78848670479576,174.45473625290356,176.08758575336273,173.92670794847803,173.54962347735136,177.6050349763833,172.03115494441204,174.40775786056216,175.40407688249792,173.89613433734306,173.76635163380388,171.72127701728806,173.93911333736253,175.934963388432,175.41684713783764,172.73296245796752,171.11685621296584,176.41118568492823,171.62652570313506,175.2818716430357,176.70374586418046,171.18004632429813,173.95371546713656,172.90906626500401,171.45115816128646,173.35597171082742,174.34449698062357,174.5404917290231,174.78616527479497,172.39494457973956,175.6007900891289,172.6903648707186,174.057097372665,173.54768253675016,173.54768253675016,173.78625820457378,174.06220992053693,172.33074915858913,174.24618180625794,171.1031057162354,174.50289391056657,175.27786784227888,172.97513960383083,173.54768253675016,173.54768253675016,173.9917595445108,173.48067389679588,173.0921976437937,174.50900138525924,174.79206662807306,171.7351901249633,175.68615239843976,170.73657444187566,176.76486135564684,174.64379817106578,173.47999431125945,173.54768253675016,174.15353483214218
2021-07-07 11:00:00,2,178.0,183.0,0,172.42986798799564,173.05765655113086,162.57775500713092,168.578560035639,169.1487661327417,172.42748357762312,172.42918725088816,169.37338630800224,166.33789796401905,175.65381962663815,178.99164430184774,172.33101746431495,168.79658524536595,168.2585610780089,171.83037283567435,171.02408169119312,169.65866720387783,169.43262734229745,172.52352654583632,168.7533180098629,172.67494833532118,166.76213110434657,168.44979436160227,169.97683722637333,173.13797637820616,165.31833925630158,171.12323228840344,170.41799279947284,170.92366212432526,170.34991934155124,167.24004845258924,169.9852382531234,169.82773075664574,173.4251007554727,172.59248498629555,171.57618081270502,170.90188476057227,172.42986798799564,172.42986798799564,170.9206209261406,172.1588839730136,167.363910277087,171.265918745139,167.1169770066762,168.19258583709808,173.3449586912004,172.20385016815266,172.42986798799564,172.42986798799564,171.0328746307744,172.09659894795485,167.74899663491846,168.68576482610953,168.71039133806167,173.13403195576313,171.04440658392622,169.06579612030717,174.14594603441924,169.74746877415663,174.07977697733799,172.42986798799564,172.68354913297472
2021-07-07 12:00:00,2,112.0,131.0,0,106.76593318834776,102.39457104614368,102.7493212382023,107.56499581994761,105.59784489229257,104.41902544088632,107.1072646178372,110.01379636929305,106.54331267708409,103.07416051289903,106.9112221524231,105.61262658893108,103.99541643874649,103.32081659818671,105.78872995173232,104.53408244816475,105.90462990487416,106.71070522926937,107.282296623507,103.75179201161586,105.13657977012977,107.87965028418193,105.84525717522894,105.0189582506316,105.68281340167805,105.99316251542113,106.54075805003112,105.73934483534978,104.46002615895823,104.7466573374492,106.59361111395222,103.63350862022239,106.27813799823366,107.09225157362904,106.38052838867692,106.36433575802101,103.05541918642417,106.76593318834776,106.76593318834776,106.1410907257017,104.92571352877926,107.22522606602922,107.77604706814326,105.5148023925649,105.59172732362659,106.31639193942671,107.47863476434314,106.76593318834776,106.76593318834776,106.99869017304923,106.4051826987057,105.42262778798558,105.69945795819677,104.59145076122984,104.98932243812678,105.40406686330131,108.13268639954441,106.78362867381647,105.80308622390758,105.17096566986899,106.76593318834776,107.22173954576476
2021-07-07 13:00:00,2,173.0,185.0,0,167.1164727948849,165.78698947358245,154.62747217184435,158.20673014568624,166.8805241181976,172.8615391846017,172.69735129459423,173.67452207393347,168.85456332533283,163.91452860886596,171.65383762686326,170.42601158050812,166.09614485131064,169.26642699919367,169.55786903972628,167.60139073038007,169.68415702520184,169.8129218757153,175.30652649376214,167.82670423503907,166.40937832902577,167.7123260582884,167.48659374888027,167.93237262492673,167.6468763825531,166.03111852836403,167.4969576785986,167.18142569196957,164.7813957485614,165.35062359373555,165.7103518947792,164.30847077778736,166.2732001974564,168.7328004357331,165.30576081556504,168.01160760791777,164.242154535257,167.1164727948849,167.1164727948849,167.640416706633,166.9020349414533,165.47095485350226,168.94509493410902,166.03220483942403,167.62798353462972,169.09564470601282,167.54686432912015,167.1164727948849,167.1164727948849,166.3695544778191,167.3313236548987,169.624365872131,166.46899585038247,169.02612976039953,166.5287777614031,169.28973349559146,169.85507026548746,166.0175224693978,167.30578264387978,167.07590128743965,167.1164727948849,169.26202548363347
2021-07-07 14:00:00,2,175.0,185.0,0,174.5197326703642,171.0870112911412,168.79904960919916,172.46692648987997,171.3622890470776,170.63584997422788,174.82036420934577,171.95322512581401,173.56485783068607,174.28671106692946,173.34161929939427,172.10934284532416,171.63382512483474,173.54425548483943,171.88650987983456,171.99681318090916,172.2120937103925,173.7815182684496,173.65791493847684,175.8332386417051,171.43521228264152,172.36924379435297,175.35963733828834,173.92370316682772,173.9507440679935,171.20845652682408,173.7764460910205,172.02362940764655,171.56846232052263,172.43665823517318,173.72887620975985,170.65375262336863,173.4635271908438,173.0077185872937,173.16393521907057,172.5614054009068,173.293448236486,174.5197326703642,174.5197326703642,173.5350743265418,173.66477299637802,171.81440937149904,171.41229347921916,171.21501827291243,172.4256713728233,170.94387194457858,173.2618691456993,174.5197326703642,174.5197326703642,171.18503997499514,174.3110941540993,173.1692070909356,171.8045312685221,171.55043168390958,170.54774316600185,172.38050111022278,171.63234464033775,172.53229589756174,173.15012443037233,174.1538024847022,174.5197326703642,174.02305692762715
2021-07-07 15:00:00,2,158.0,176.0,0,163.22460515583683,161.96938518396365,156.206346178763,158.67338986928118,161.40901516263878,169.3484875495878,166.65949975510162,165.95689165135647,162.08414253853692,159.33551864697188,165.0292711291792,165.89854003272737,162.57958076377497,162.2922820231685,164.98668936670404,162.90493721751523,161.10350115612587,165.79928408321283,166.8588850514289,160.79374100983037,157.95646522249962,165.71697460887893,161.62508097138024,159.5116562358115,163.48231031853132,159.50299238429514,160.24461161403892,162.25744830429326,162.2076251928706,158.8327150150114,162.6657107888966,160.7852692578104,165.0386158188296,160.30617627386994,163.0988838024153,160.15746765413593,162.101665377556,163.22460515583683,163.22460515583683,162.55990795895121,158.1242516783836,159.72791896859212,162.20477963778615,161.30430221460037,159.9469335732312,162.83812991852537,161.3683749667775,163.22460515583683,163.22460515583683,161.24041203061395,163.12416464792418,162.99343554592514,161.4712946517953,163.87767048724345,162.2179620290496,163.1726897763735,162.31403615777347,163.43882004504255,163.64808955820888,163.55793905541267,163.22460515583683,161.4683490174723
2021-07-07 16:00:00,2,177.0,181.0,0,170.60430514813348,169.64897911946827,171.68109130572464,174.39552810598929,173.90224140591963,173.81824785243984,174.43844968984567,173.44190848367978,171.04411133145257,174.18624000994777,171.584417743255,174.1399961578989,172.6300326742018,174.02086791875186,172.61513304250465,171.14522400693966,171.9904357324633,172.39675391817931,173.67692707788524,173.36893785849304,171.79144912329545,174.8246015900275,170.6372717583939,171.8612043024056,176.28492046790768,169.26037738174742,172.82412732195536,171.39251159674396,171.94057744221928,169.46584246215542,173.35090578579434,172.15692055735292,173.71382616412495,175.479096277575,172.49911350212452,171.72654399559187,173.32445387842424,170.60430514813348,170.60430514813348,170.80218651946768,170.58471288442382,169.139141419929,172.53582743812575,173.22272591169843,169.59703732468566,170.65490961585027,172.40511349913697,170.60430514813348,170.60430514813348,171.4262846084247,170.55489659068766,171.88244664370234,171.63265654053686,169.5141192931198,170.07505060414866,172.68738638879992,174.32172671616883,173.60912719122516,174.38401412190436,173.84784682230077,170.60430514813348,171.66717569265677
2021-07-07 17:00:00,2,138.0,179.0,0,143.85035753072492,137.96045383405516,134.01555908075142,141.64255503900736,141.76973127492835,149.9631955229418,149.55426672291895,153.17010876232644,143.76580005217818,132.16121553016058,140.60318802031253,148.08709950834597,142.2216942866332,143.42648558322537,145.8420797868658,145.74006647420364,143.43628762239805,144.5038721051451,150.51166456264406,141.85207275173414,133.90034242691723,147.38951492361414,142.58039838217726,141.34022677782028,142.89055849596386,142.43097045004166,142.3937166619735,140.95915520803476,141.4279078718905,140.95959098366092,144.47694787164505,138.8011872381872,143.6618397278839,142.22659861716062,142.93935082207844,143.3028448509099,144.21254237787028,143.85035753072492,143.85035753072492,141.85508432891746,138.38848757325718,144.7993424138652,145.0872472306947,142.93213444406948,140.1935432299372,144.3658633396134,142.70956132245522,143.85035753072492,143.85035753072492,143.39000214080312,143.8026721439852,141.8667418127343,145.43331743926117,144.404547300252,143.67397015156828,145.63374878125703,143.97975695230593,146.14718361097005,143.54578381638956,139.53942061529472,143.85035753072492,144.8127274411023
2021-07-07 18:00:00,2,169.0,173.0,0,162.25681477113295,161.08214998580297,156.24139001612824,163.06689586110187,162.39905155875945,167.53380595973516,166.20167791298084,167.09927498482034,163.25028160020372,155.8392876050068,164.54814460997767,162.75970741674234,160.36474420576604,164.57126602277958,163.12459182329906,161.5983390434941,161.7715721308644,165.6477792382631,168.23421955166134,159.79557524127293,161.53438521602985,164.7906858510913,162.66554185522642,162.3520671299913,162.78090339556138,162.69498263948782,158.44103335297228,160.3672158819686,163.05009492604069,161.0267323788937,165.63689125920308,159.6250922354397,160.13124347377945,160.8716498034757,163.54383228441773,160.49976271042172,162.6127545929258,162.25681477113295,162.25681477113295,161.46166625413733,161.34810132916851,161.74570241498756,162.43431375438996,160.8590174067039,161.793745016029,162.3876592359668,163.02734731835096,162.25681477113295,162.25681477113295,162.0117908687975,161.93875403692897,161.71198576518705,165.36697280273705,163.36277758009487,161.1931545373918,164.54951477380018,164.60719194529514,161.63930729270695,167.23419734858675,162.66899693087342,162.25681477113295,159.54704099166457
2021-07-07 19:00:00,2,157.0,169.0,0,152.2171764634321,153.18927857128125,151.25046337643798,148.4510965237678,152.65933398699866,150.5348211610959,155.21422205397056,153.34755635208998,152.18651716585006,144.93780307881434,156.88481818964965,150.92792040408892,146.11401841392436,152.33120325760922,150.93395243319029,153.75044186113746,150.58310861171873,154.17278775900613,152.68147029954866,150.15043162949453,156.2348107149712,150.06528789316985,154.07315389812408,148.2159006797968,146.90207103188783,150.32013281788684,150.68921555644647,151.8237165703331,153.54196071080077,146.5987364402744,153.4902586027302,150.63586778260887,154.12235738585758,153.2394071360985,153.21663731045183,153.40297498301385,152.85213147347477,152.2171764634321,152.2171764634321,154.39143354977594,150.74813517044754,151.22787900701917,152.7507181120224,151.86521969084714,151.80173359586783,153.7705637769074,151.5309653606608,152.2171764634321,152.2171764634321,151.45486152572343,152.10685645821184,153.64489281772134,148.85182274745907,149.3341046368243,155.22639869730716,153.91430919484498,154.45454511129566,152.67765931147915,151.92893432790683,153.25492886450795,152.2171764634321,153.45849239284877
2021-07-07 20:00:00,2,117.0,127.0,0,117.62206628532911,130.0227832742492,119.44788073998302,116.1525080471796,121.93861605055146,121.03009585730832,120.60695037806705,119.16540355478087,120.54785166477612,125.45613862343589,133.52379424690702,117.36564346447703,117.83387696704611,122.34583591336454,122.4686087391036,121.70515602012851,119.47972042937987,120.1593235923898,123.36703595038341,125.0416212640128,119.80404579702687,122.22175607387568,120.16334200062283,120.55464705036931,117.82846562977564,120.021080223368,121.96840965265018,121.5688421889709,118.52713983779631,120.15719856021664,119.37743900492906,119.0673244788829,123.21129406171467,118.8634917457223,120.52733495677012,118.83356382641222,119.58035259495402,117.62206628532911,117.62206628532911,118.10391413527924,115.06321805379022,122.92381137699779,119.20154955448051,121.86471310520857,118.3522328119905,118.30912433432717,119.52385369820895,117.62206628532911,117.62206628532911,117.93459146904624,117.33100733390195,121.52359567332381,122.56698978863704,121.0046140429375,118.65418068996387,122.86016594090692,121.54773666071806,119.41895386329217,120.49302476985712,122.61090597874043,117.62206628532911,118.01026384085039
2021-07-07 21:00:00,2,115.0,120.0,0,116.10708724790163,128.42189330095977,114.49605072876766,116.1552379661636,114.97002691973144,119.93770180097263,117.67913705265568,117.24857071192088,119.33246306607373,116.70215963555455,129.64221021003053,119.09131426759208,116.97728754137614,115.61825460111586,117.00561516599727,118.23146582479374,116.63873272641553,116.59238380404886,117.38720649147955,117.37885893719088,115.48149391027457,117.59463170328176,115.38448770978968,119.16469988559314,116.7043529176435,115.9701744470069,117.51414546241661,119.52867424968017,113.9008240621231,114.14128605959547,118.04245593521486,117.01334416688817,115.76380875815524,115.41928360861573,116.01932090855924,116.50473539336332,114.06201160698105,116.10708724790163,116.10708724790163,115.47501131815835,117.39232890086932,119.35819924343849,115.74243647818075,116.87036629631963,116.1755029285844,115.65866685777623,116.51668865304566,116.10708724790163,116.10708724790163,115.61099461137545,115.87412083178994,113.56842842369525,117.05579096068163,117.0640081608384,116.04961537846083,117.07399410779554,116.28126192833773,114.78462334696317,116.68387810479169,115.48047742407175,116.10708724790163,117.13035233875488
2021-07-07 22:00:00,2,104.0,113.0,0,110.72610605548294,114.89972684318408,108.35300066671834,112.82441102688686,111.05316799279063,110.33994575990019,111.12230251339889,111.67141899100163,114.7493333487027,111.26951871826208,117.59025001610287,110.31220476307162,110.87213184297477,111.27651868493606,113.10857936038968,112.91556943146371,110.88433861599238,110.80429884075572,110.63405022402483,110.1848479017525,112.43768377205011,110.4980671637029,111.5316883963373,112.98022122156264,109.84759200660595,111.1122243512777,112.14359646571268,111.94937352733339,109.60043809615283,110.7283467434129,112.64892984549311,112.29118599687556,111.58552153055169,111.21062260238067,112.13286705073425,111.0232187177025,109.16896844580918,110.72610605548294,110.72610605548294,110.63770220055522,112.1305043688032,111.03445711996328,111.41402160444636,111.41930516887392,109.33714394352467,109.72152639368784,111.39636923857732,110.72610605548294,110.72610605548294,110.6632684555673,110.33358486339249,110.50978789074323,111.1881428379449,111.62408882353891,111.00790820902529,111.9295706388241,112.88982232592335,110.0755294920512,111.707949649255,111.97694667810676,110.72610605548294,110.25319976059103
